judgmentId,partidipantId,approach,rbase,rv,answer,correctans,rL,rR
14,ie1m4c7e,above,0.7,0.75,L,L,0.75,0.7
15,ie1m4c7e,above,0.7,0.74,L,L,0.74,0.7
16,ie1m4c7e,above,0.7,0.73,R,R,0.7,0.73
17,ie1m4c7e,above,0.7,0.72,R,R,0.7,0.72
18,ie1m4c7e,above,0.7,0.71,L,L,0.71,0.7
19,ie1m4c7e,above,0.7,0.71,R,R,0.7,0.71
20,ie1m4c7e,above,0.7,0.71,R,R,0.7,0.71
21,ie1m4c7e,above,0.7,0.71,R,R,0.7,0.71
22,ie1m4c7e,above,0.7,0.71,L,L,0.71,0.7
23,ie1m4c7e,above,0.7,0.71,L,L,0.71,0.7
24,ie1m4c7e,above,0.7,0.71,L,R,0.7,0.71
25,ie1m4c7e,above,0.7,0.74,R,R,0.7,0.74
26,ie1m4c7e,above,0.7,0.73,R,L,0.73,0.7
27,ie1m4c7e,above,0.7,0.76,R,R,0.7,0.76
28,ie1m4c7e,above,0.7,0.75,R,R,0.7,0.75
29,ie1m4c7e,above,0.7,0.74,L,L,0.74,0.7
30,ie1m4c7e,above,0.7,0.73,L,L,0.73,0.7
31,ie1m4c7e,above,0.7,0.72,L,L,0.72,0.7
32,ie1m4c7e,above,0.7,0.71,L,L,0.71,0.7
33,ie1m4c7e,above,0.7,0.71,R,L,0.71,0.7
34,ie1m4c7e,above,0.7,0.74,R,L,0.74,0.7
35,ie1m4c7e,above,0.7,0.77,L,L,0.77,0.7
36,ie1m4c7e,above,0.7,0.76,R,R,0.7,0.76
37,ie1m4c7e,above,0.7,0.75,R,R,0.7,0.75
38,ie1m4c7e,above,0.7,0.74,L,L,0.74,0.7
39,ie1m4c7e,above,0.7,0.73,R,R,0.7,0.73
40,ie1m4c7e,above,0.7,0.72,R,L,0.72,0.7
41,ie1m4c7e,above,0.7,0.75,L,R,0.7,0.75
42,ie1m4c7e,above,0.7,0.78,R,R,0.7,0.78
43,ie1m4c7e,above,0.7,0.77,L,L,0.77,0.7
44,ie1m4c7e,above,0.7,0.76,L,L,0.76,0.7
45,ie1m4c7e,above,0.7,0.75,R,R,0.7,0.75
46,ie1m4c7e,above,0.7,0.74,R,R,0.7,0.74
47,ie1m4c7e,above,0.7,0.73,L,R,0.7,0.73
48,ie1m4c7e,above,0.7,0.76,L,L,0.76,0.7
49,ie1m4c7e,above,0.7,0.75,L,R,0.7,0.75
50,ie1m4c7e,above,0.7,0.78,L,L,0.78,0.7
1,ie1m4c7e,above,0.4,0.5,L,L,0.5,0.4
2,ie1m4c7e,above,0.4,0.49,L,R,0.4,0.49
3,ie1m4c7e,above,0.4,0.52,L,L,0.52,0.4
4,ie1m4c7e,above,0.4,0.51,L,L,0.51,0.4
5,ie1m4c7e,above,0.4,0.5,R,L,0.5,0.4
6,ie1m4c7e,above,0.4,0.53,R,R,0.4,0.53
7,ie1m4c7e,above,0.4,0.52,R,L,0.52,0.4
8,ie1m4c7e,above,0.4,0.55,L,R,0.4,0.55
9,ie1m4c7e,above,0.4,0.58,R,R,0.4,0.58
10,ie1m4c7e,above,0.4,0.57,L,L,0.57,0.4
11,ie1m4c7e,above,0.4,0.56,R,R,0.4,0.56
12,ie1m4c7e,above,0.4,0.55,L,L,0.55,0.4
13,ie1m4c7e,above,0.4,0.54,L,L,0.54,0.4
14,ie1m4c7e,above,0.4,0.53,R,R,0.4,0.53
15,ie1m4c7e,above,0.4,0.52,L,L,0.52,0.4
16,ie1m4c7e,above,0.4,0.51,L,L,0.51,0.4
17,ie1m4c7e,above,0.4,0.5,L,R,0.4,0.5
18,ie1m4c7e,above,0.4,0.53,L,R,0.4,0.53
19,ie1m4c7e,above,0.4,0.56,R,R,0.4,0.56
20,ie1m4c7e,above,0.4,0.55,L,L,0.55,0.4
21,ie1m4c7e,above,0.4,0.54,R,R,0.4,0.54
22,ie1m4c7e,above,0.4,0.53,R,L,0.53,0.4
23,ie1m4c7e,above,0.4,0.56,L,L,0.56,0.4
24,ie1m4c7e,above,0.4,0.55,L,L,0.55,0.4
25,ie1m4c7e,above,0.4,0.54,L,L,0.54,0.4
26,ie1m4c7e,above,0.4,0.53,R,R,0.4,0.53
27,ie1m4c7e,above,0.4,0.52,L,L,0.52,0.4
28,ie1m4c7e,above,0.4,0.51,R,R,0.4,0.51
29,ie1m4c7e,above,0.4,0.5,L,L,0.5,0.4
30,ie1m4c7e,above,0.4,0.49,L,R,0.4,0.49
31,ie1m4c7e,above,0.4,0.52,L,R,0.4,0.52
32,ie1m4c7e,above,0.4,0.55,L,L,0.55,0.4
33,ie1m4c7e,above,0.4,0.54,L,R,0.4,0.54
34,ie1m4c7e,above,0.4,0.57,L,R,0.4,0.57
35,ie1m4c7e,above,0.4,0.6,R,R,0.4,0.6
36,ie1m4c7e,above,0.4,0.59,R,R,0.4,0.59
37,ie1m4c7e,above,0.4,0.58,L,L,0.58,0.4
38,ie1m4c7e,above,0.4,0.57,R,R,0.4,0.57
39,ie1m4c7e,above,0.4,0.56,R,R,0.4,0.56
40,ie1m4c7e,above,0.4,0.55,L,L,0.55,0.4
41,ie1m4c7e,above,0.4,0.54,R,L,0.54,0.4
42,ie1m4c7e,above,0.4,0.57,R,R,0.4,0.57
43,ie1m4c7e,above,0.4,0.56,R,R,0.4,0.56
44,ie1m4c7e,above,0.4,0.55,R,L,0.55,0.4
45,ie1m4c7e,above,0.4,0.58,L,L,0.58,0.4
46,ie1m4c7e,above,0.4,0.57,R,R,0.4,0.57
47,ie1m4c7e,above,0.4,0.56,R,R,0.4,0.56
48,ie1m4c7e,above,0.4,0.55,L,L,0.55,0.4
49,ie1m4c7e,above,0.4,0.54,L,L,0.54,0.4
50,ie1m4c7e,above,0.4,0.53,R,R,0.4,0.53
1,ie1m4c7e,below,0.4,0.3,L,R,0.3,0.4
2,ie1m4c7e,below,0.4,0.27,R,R,0.27,0.4
3,ie1m4c7e,below,0.4,0.28,R,R,0.28,0.4
4,ie1m4c7e,below,0.4,0.29,L,L,0.4,0.29
5,ie1m4c7e,below,0.4,0.3,L,L,0.4,0.3
6,ie1m4c7e,below,0.4,0.31,L,R,0.31,0.4
7,ie1m4c7e,below,0.4,0.28,L,L,0.4,0.28
8,ie1m4c7e,below,0.4,0.29,R,L,0.4,0.29
9,ie1m4c7e,below,0.4,0.26,L,L,0.4,0.26
10,ie1m4c7e,below,0.4,0.27,L,R,0.27,0.4
11,ie1m4c7e,below,0.4,0.24,L,L,0.4,0.24
12,ie1m4c7e,below,0.4,0.25,L,L,0.4,0.25
13,ie1m4c7e,below,0.4,0.26,L,L,0.4,0.26
14,ie1m4c7e,below,0.4,0.27,L,L,0.4,0.27
15,ie1m4c7e,below,0.4,0.28,R,L,0.4,0.28
16,ie1m4c7e,below,0.4,0.25,R,R,0.25,0.4
17,ie1m4c7e,below,0.4,0.26,L,L,0.4,0.26
18,ie1m4c7e,below,0.4,0.27,R,L,0.4,0.27
19,ie1m4c7e,below,0.4,0.24,L,R,0.24,0.4
20,ie1m4c7e,below,0.4,0.21,R,R,0.21,0.4
21,ie1m4c7e,below,0.4,0.22,R,L,0.4,0.22
22,ie1m4c7e,below,0.4,0.19,R,R,0.19,0.4
23,ie1m4c7e,below,0.4,0.2,R,L,0.4,0.2
24,ie1m4c7e,below,0.4,0.17,R,R,0.17,0.4
25,ie1m4c7e,below,0.4,0.18,L,L,0.4,0.18
26,ie1m4c7e,below,0.4,0.19,R,R,0.19,0.4
27,ie1m4c7e,below,0.4,0.2,L,L,0.4,0.2
28,ie1m4c7e,below,0.4,0.21,L,L,0.4,0.21
29,ie1m4c7e,below,0.4,0.22,L,L,0.4,0.22
30,ie1m4c7e,below,0.4,0.23,R,R,0.23,0.4
31,ie1m4c7e,below,0.4,0.24,L,L,0.4,0.24
32,ie1m4c7e,below,0.4,0.25,R,L,0.4,0.25
33,ie1m4c7e,below,0.4,0.22,R,R,0.22,0.4
34,ie1m4c7e,below,0.4,0.23,R,R,0.23,0.4
35,ie1m4c7e,below,0.4,0.24,R,R,0.24,0.4
36,ie1m4c7e,below,0.4,0.25,R,R,0.25,0.4
37,ie1m4c7e,below,0.4,0.26,R,L,0.4,0.26
38,ie1m4c7e,below,0.4,0.23,R,R,0.23,0.4
39,ie1m4c7e,below,0.4,0.24,R,R,0.24,0.4
40,ie1m4c7e,below,0.4,0.25,R,R,0.25,0.4
41,ie1m4c7e,below,0.4,0.26,L,L,0.4,0.26
42,ie1m4c7e,below,0.4,0.27,L,L,0.4,0.27
43,ie1m4c7e,below,0.4,0.28,R,L,0.4,0.28
44,ie1m4c7e,below,0.4,0.25,L,L,0.4,0.25
45,ie1m4c7e,below,0.4,0.26,L,R,0.26,0.4
46,ie1m4c7e,below,0.4,0.23,L,L,0.4,0.23
47,ie1m4c7e,below,0.4,0.24,L,R,0.24,0.4
48,ie1m4c7e,below,0.4,0.21,L,L,0.4,0.21
49,ie1m4c7e,below,0.4,0.22,R,L,0.4,0.22
50,ie1m4c7e,below,0.4,0.19,R,L,0.4,0.19
1,ie1m4c7e,below,0.7,0.6,R,R,0.6,0.7
2,ie1m4c7e,below,0.7,0.61,L,L,0.7,0.61
3,ie1m4c7e,below,0.7,0.62,L,L,0.7,0.62
4,ie1m4c7e,below,0.7,0.63,R,R,0.63,0.7
5,ie1m4c7e,below,0.7,0.64,R,R,0.64,0.7
6,ie1m4c7e,below,0.7,0.65,R,R,0.65,0.7
7,ie1m4c7e,below,0.7,0.66,R,R,0.66,0.7
8,ie1m4c7e,below,0.7,0.67,R,R,0.67,0.7
9,ie1m4c7e,below,0.7,0.68,R,R,0.68,0.7
10,ie1m4c7e,below,0.7,0.69,L,L,0.7,0.69
11,ie1m4c7e,below,0.7,0.69,L,L,0.7,0.69
12,ie1m4c7e,below,0.7,0.69,L,L,0.7,0.69
13,ie1m4c7e,below,0.7,0.69,R,L,0.7,0.69
14,ie1m4c7e,below,0.7,0.66,R,R,0.66,0.7
15,ie1m4c7e,below,0.7,0.67,L,L,0.7,0.67
16,ie1m4c7e,below,0.7,0.68,L,R,0.68,0.7
17,ie1m4c7e,below,0.7,0.65,R,R,0.65,0.7
18,ie1m4c7e,below,0.7,0.66,R,R,0.66,0.7
19,ie1m4c7e,below,0.7,0.67,R,L,0.7,0.67
20,ie1m4c7e,below,0.7,0.64,L,R,0.64,0.7
21,ie1m4c7e,below,0.7,0.61,R,R,0.61,0.7
22,ie1m4c7e,below,0.7,0.62,L,L,0.7,0.62
23,ie1m4c7e,below,0.7,0.63,R,R,0.63,0.7
24,ie1m4c7e,below,0.7,0.64,L,L,0.7,0.64
25,ie1m4c7e,below,0.7,0.65,R,L,0.7,0.65
26,ie1m4c7e,below,0.7,0.62,R,R,0.62,0.7
27,ie1m4c7e,below,0.7,0.63,R,R,0.63,0.7
28,ie1m4c7e,below,0.7,0.64,R,R,0.64,0.7
29,ie1m4c7e,below,0.7,0.65,L,L,0.7,0.65
30,ie1m4c7e,below,0.7,0.66,L,L,0.7,0.66
31,ie1m4c7e,below,0.7,0.67,R,L,0.7,0.67
32,ie1m4c7e,below,0.7,0.64,L,R,0.64,0.7
33,ie1m4c7e,below,0.7,0.61,R,R,0.61,0.7
34,ie1m4c7e,below,0.7,0.62,L,L,0.7,0.62
35,ie1m4c7e,below,0.7,0.63,L,L,0.7,0.63
36,ie1m4c7e,below,0.7,0.64,R,R,0.64,0.7
37,ie1m4c7e,below,0.7,0.65,R,R,0.65,0.7
38,ie1m4c7e,below,0.7,0.66,R,R,0.66,0.7
39,ie1m4c7e,below,0.7,0.67,L,L,0.7,0.67
40,ie1m4c7e,below,0.7,0.68,L,R,0.68,0.7
41,ie1m4c7e,below,0.7,0.65,L,L,0.7,0.65
42,ie1m4c7e,below,0.7,0.66,L,L,0.7,0.66
43,ie1m4c7e,below,0.7,0.67,L,L,0.7,0.67
44,ie1m4c7e,below,0.7,0.68,L,R,0.68,0.7
45,ie1m4c7e,below,0.7,0.65,L,R,0.65,0.7
46,ie1m4c7e,below,0.7,0.62,L,L,0.7,0.62
47,ie1m4c7e,below,0.7,0.63,L,L,0.7,0.63
48,ie1m4c7e,below,0.7,0.64,L,L,0.7,0.64
49,ie1m4c7e,below,0.7,0.65,L,L,0.7,0.65
50,ie1m4c7e,below,0.7,0.66,L,R,0.66,0.7
1,ie1m2yfu,above,0.4,0.5,L,L,0.5,0.4
2,ie1m2yfu,above,0.4,0.49,L,L,0.49,0.4
3,ie1m2yfu,above,0.4,0.48,R,R,0.4,0.48
4,ie1m2yfu,above,0.4,0.47,R,R,0.4,0.47
5,ie1m2yfu,above,0.4,0.46,R,R,0.4,0.46
6,ie1m2yfu,above,0.4,0.45,R,L,0.45,0.4
7,ie1m2yfu,above,0.4,0.48,R,R,0.4,0.48
8,ie1m2yfu,above,0.4,0.47,R,R,0.4,0.47
9,ie1m2yfu,above,0.4,0.46,R,L,0.46,0.4
10,ie1m2yfu,above,0.4,0.49,R,L,0.49,0.4
11,ie1m2yfu,above,0.4,0.52,L,L,0.52,0.4
12,ie1m2yfu,above,0.4,0.51,R,L,0.51,0.4
13,ie1m2yfu,above,0.4,0.51,R,R,0.4,0.54
14,ie1m2yfu,above,0.4,0.53,R,R,0.4,0.53
15,ie1m2yfu,above,0.4,0.52,R,L,0.52,0.4
16,ie1m2yfu,above,0.4,0.55,L,L,0.55,0.4
17,ie1m2yfu,above,0.4,0.54,R,L,0.54,0.4
18,ie1m2yfu,above,0.4,0.57,R,L,0.57,0.4
19,ie1m2yfu,above,0.4,0.6,R,R,0.4,0.6
20,ie1m2yfu,above,0.4,0.59,R,L,0.59,0.4
21,ie1m2yfu,above,0.4,0.62,R,R,0.4,0.62
22,ie1m2yfu,above,0.4,0.61,R,R,0.4,0.61
23,ie1m2yfu,above,0.4,0.6,L,L,0.6,0.4
24,ie1m2yfu,above,0.4,0.59,L,L,0.59,0.4
25,ie1m2yfu,above,0.4,0.58,R,R,0.4,0.58
26,ie1m2yfu,above,0.4,0.57,L,L,0.57,0.4
27,ie1m2yfu,above,0.4,0.56,R,R,0.4,0.56
28,ie1m2yfu,above,0.4,0.55,L,L,0.55,0.4
29,ie1m2yfu,above,0.4,0.54,L,R,0.4,0.54
30,ie1m2yfu,above,0.4,0.57,R,R,0.4,0.57
31,ie1m2yfu,above,0.4,0.56,R,R,0.4,0.56
32,ie1m2yfu,above,0.4,0.55,R,L,0.55,0.4
33,ie1m2yfu,above,0.4,0.58,R,L,0.58,0.4
34,ie1m2yfu,above,0.4,0.61,L,L,0.61,0.4
35,ie1m2yfu,above,0.4,0.6,R,L,0.6,0.4
36,ie1m2yfu,above,0.4,0.63,L,L,0.63,0.4
37,ie1m2yfu,above,0.4,0.62,L,R,0.4,0.62
38,ie1m2yfu,above,0.4,0.65,R,L,0.65,0.4
39,ie1m2yfu,above,0.4,0.68,R,R,0.4,0.68
40,ie1m2yfu,above,0.4,0.67,L,L,0.67,0.4
41,ie1m2yfu,above,0.4,0.66,R,R,0.4,0.66
42,ie1m2yfu,above,0.4,0.65,L,L,0.65,0.4
43,ie1m2yfu,above,0.4,0.64,R,R,0.4,0.64
44,ie1m2yfu,above,0.4,0.63,R,L,0.63,0.4
45,ie1m2yfu,above,0.4,0.66,R,R,0.4,0.66
46,ie1m2yfu,above,0.4,0.65,R,L,0.65,0.4
47,ie1m2yfu,above,0.4,0.68,L,L,0.68,0.4
48,ie1m2yfu,above,0.4,0.67,L,L,0.67,0.4
49,ie1m2yfu,above,0.4,0.66,R,R,0.4,0.66
50,ie1m2yfu,above,0.4,0.65,L,L,0.65,0.4
1,ie1m2yfu,below,0.7,0.6,R,R,0.6,0.7
2,ie1m2yfu,below,0.7,0.61,L,L,0.7,0.61
3,ie1m2yfu,below,0.7,0.62,L,L,0.7,0.62
4,ie1m2yfu,below,0.7,0.63,R,R,0.63,0.7
5,ie1m2yfu,below,0.7,0.64,R,R,0.64,0.7
6,ie1m2yfu,below,0.7,0.65,R,L,0.7,0.65
7,ie1m2yfu,below,0.7,0.62,R,L,0.7,0.62
8,ie1m2yfu,below,0.7,0.59,R,L,0.7,0.59
9,ie1m2yfu,below,0.7,0.56,R,R,0.56,0.7
10,ie1m2yfu,below,0.7,0.57,L,L,0.7,0.57
11,ie1m2yfu,below,0.7,0.58,L,L,0.7,0.58
12,ie1m2yfu,below,0.7,0.59,R,R,0.59,0.7
13,ie1m2yfu,below,0.7,0.6,R,R,0.6,0.7
14,ie1m2yfu,below,0.7,0.61,R,L,0.7,0.61
15,ie1m2yfu,below,0.7,0.58,R,L,0.7,0.58
16,ie1m2yfu,below,0.7,0.55,L,L,0.7,0.55
17,ie1m2yfu,below,0.7,0.56,R,R,0.56,0.7
18,ie1m2yfu,below,0.7,0.57,R,R,0.57,0.7
19,ie1m2yfu,below,0.7,0.58,R,L,0.7,0.58
20,ie1m2yfu,below,0.7,0.55,R,R,0.55,0.7
21,ie1m2yfu,below,0.7,0.56,R,R,0.56,0.7
22,ie1m2yfu,below,0.7,0.57,R,R,0.57,0.7
23,ie1m2yfu,below,0.7,0.58,R,R,0.58,0.7
24,ie1m2yfu,below,0.7,0.59,R,R,0.59,0.7
25,ie1m2yfu,below,0.7,0.6,R,R,0.6,0.7
26,ie1m2yfu,below,0.7,0.61,R,L,0.7,0.61
27,ie1m2yfu,below,0.7,0.58,L,L,0.7,0.58
28,ie1m2yfu,below,0.7,0.59,R,L,0.7,0.59
29,ie1m2yfu,below,0.7,0.56,R,R,0.56,0.7
30,ie1m2yfu,below,0.7,0.57,R,R,0.57,0.7
31,ie1m2yfu,below,0.7,0.58,R,L,0.7,0.58
32,ie1m2yfu,below,0.7,0.55,R,R,0.55,0.7
33,ie1m2yfu,below,0.7,0.56,L,L,0.7,0.56
34,ie1m2yfu,below,0.7,0.57,R,R,0.57,0.7
35,ie1m2yfu,below,0.7,0.58,R,R,0.58,0.7
36,ie1m2yfu,below,0.7,0.59,R,R,0.59,0.7
37,ie1m2yfu,below,0.7,0.6,R,R,0.6,0.7
38,ie1m2yfu,below,0.7,0.61,R,R,0.61,0.7
39,ie1m2yfu,below,0.7,0.62,R,L,0.7,0.62
40,ie1m2yfu,below,0.7,0.59,R,R,0.59,0.7
41,ie1m2yfu,below,0.7,0.6,R,R,0.6,0.7
42,ie1m2yfu,below,0.7,0.61,L,L,0.7,0.61
43,ie1m2yfu,below,0.7,0.62,R,L,0.7,0.62
44,ie1m2yfu,below,0.7,0.59,R,R,0.59,0.7
45,ie1m2yfu,below,0.7,0.6,R,R,0.6,0.7
46,ie1m2yfu,below,0.7,0.61,R,L,0.7,0.61
47,ie1m2yfu,below,0.7,0.58,R,L,0.7,0.58
48,ie1m2yfu,below,0.7,0.55,R,R,0.55,0.7
49,ie1m2yfu,below,0.7,0.56,R,R,0.56,0.7
50,ie1m2yfu,below,0.7,0.57,R,L,0.7,0.57
1,ie1m2yfu,above,0.7,0.8,R,L,0.8,0.7
2,ie1m2yfu,above,0.7,0.83,L,R,0.7,0.83
3,ie1m2yfu,above,0.7,0.86,R,R,0.7,0.86
4,ie1m2yfu,above,0.7,0.85,R,L,0.85,0.7
5,ie1m2yfu,above,0.7,0.88,L,L,0.88,0.7
6,ie1m2yfu,above,0.7,0.87,R,R,0.7,0.87
7,ie1m2yfu,above,0.7,0.86,L,L,0.86,0.7
8,ie1m2yfu,above,0.7,0.85,R,R,0.7,0.85
9,ie1m2yfu,above,0.7,0.84,R,R,0.7,0.84
10,ie1m2yfu,above,0.7,0.83,R,R,0.7,0.83
11,ie1m2yfu,above,0.7,0.82,R,R,0.7,0.82
12,ie1m2yfu,above,0.7,0.81,R,L,0.81,0.7
13,ie1m2yfu,above,0.7,0.84,L,L,0.84,0.7
14,ie1m2yfu,above,0.7,0.83,R,L,0.83,0.7
15,ie1m2yfu,above,0.7,0.86,R,R,0.7,0.86
16,ie1m2yfu,above,0.7,0.85,L,L,0.85,0.7
17,ie1m2yfu,above,0.7,0.84,R,R,0.7,0.84
18,ie1m2yfu,above,0.7,0.83,L,L,0.83,0.7
19,ie1m2yfu,above,0.7,0.82,R,R,0.7,0.82
20,ie1m2yfu,above,0.7,0.81,R,R,0.7,0.81
21,ie1m2yfu,above,0.7,0.8,R,R,0.7,0.8
22,ie1m2yfu,above,0.7,0.79,L,L,0.79,0.7
23,ie1m2yfu,above,0.7,0.78,R,R,0.7,0.78
24,ie1m2yfu,above,0.7,0.77,R,R,0.7,0.77
25,ie1m2yfu,above,0.7,0.76,R,R,0.7,0.76
26,ie1m2yfu,above,0.7,0.75,R,R,0.7,0.75
27,ie1m2yfu,above,0.7,0.74,R,R,0.7,0.74
28,ie1m2yfu,above,0.7,0.73,L,R,0.7,0.73
29,ie1m2yfu,above,0.7,0.76,R,R,0.7,0.76
30,ie1m2yfu,above,0.7,0.75,R,L,0.75,0.7
31,ie1m2yfu,above,0.7,0.78,R,R,0.7,0.78
32,ie1m2yfu,above,0.7,0.77,R,R,0.7,0.77
33,ie1m2yfu,above,0.7,0.76,L,L,0.76,0.7
34,ie1m2yfu,above,0.7,0.75,R,L,0.75,0.7
35,ie1m2yfu,above,0.7,0.78,R,R,0.7,0.78
36,ie1m2yfu,above,0.7,0.77,L,L,0.77,0.7
37,ie1m2yfu,above,0.7,0.76,L,L,0.76,0.7
38,ie1m2yfu,above,0.7,0.75,L,L,0.75,0.7
39,ie1m2yfu,above,0.7,0.74,L,R,0.7,0.74
40,ie1m2yfu,above,0.7,0.77,R,R,0.7,0.77
41,ie1m2yfu,above,0.7,0.76,R,L,0.76,0.7
42,ie1m2yfu,above,0.7,0.79,R,L,0.79,0.7
43,ie1m2yfu,above,0.7,0.82,R,R,0.7,0.82
44,ie1m2yfu,above,0.7,0.81,R,R,0.7,0.81
45,ie1m2yfu,above,0.7,0.8,R,R,0.7,0.8
46,ie1m2yfu,above,0.7,0.79,R,R,0.7,0.79
47,ie1m2yfu,above,0.7,0.78,R,L,0.78,0.7
48,ie1m2yfu,above,0.7,0.81,R,R,0.7,0.81
49,ie1m2yfu,above,0.7,0.8,L,L,0.8,0.7
50,ie1m2yfu,above,0.7,0.79,R,R,0.7,0.79
1,ie1m2yfu,below,0.4,0.3,R,L,0.4,0.3
2,ie1m2yfu,below,0.4,0.27,L,L,0.4,0.27
3,ie1m2yfu,below,0.4,0.28,R,L,0.4,0.28
4,ie1m2yfu,below,0.4,0.25,R,R,0.25,0.4
5,ie1m2yfu,below,0.4,0.26,R,L,0.4,0.26
6,ie1m2yfu,below,0.4,0.23,R,L,0.4,0.23
7,ie1m2yfu,below,0.4,0.2,R,L,0.4,0.2
8,ie1m2yfu,below,0.4,0.17,R,R,0.17,0.4
9,ie1m2yfu,below,0.4,0.18,R,R,0.18,0.4
10,ie1m2yfu,below,0.4,0.19,R,L,0.4,0.19
11,ie1m2yfu,below,0.4,0.16,R,R,0.16,0.4
12,ie1m2yfu,below,0.4,0.17,R,R,0.17,0.4
13,ie1m2yfu,below,0.4,0.18,L,L,0.4,0.18
14,ie1m2yfu,below,0.4,0.19,L,L,0.4,0.19
15,ie1m2yfu,below,0.4,0.2,R,R,0.2,0.4
16,ie1m2yfu,below,0.4,0.21,R,L,0.4,0.21
17,ie1m2yfu,below,0.4,0.18,R,L,0.4,0.18
18,ie1m2yfu,below,0.4,0.15,L,L,0.4,0.15
19,ie1m2yfu,below,0.4,0.16,L,L,0.4,0.16
20,ie1m2yfu,below,0.4,0.17,R,R,0.17,0.4
21,ie1m2yfu,below,0.4,0.18,R,L,0.4,0.18
22,ie1m2yfu,below,0.4,0.15,R,R,0.15,0.4
23,ie1m2yfu,below,0.4,0.16,R,R,0.16,0.4
24,ie1m2yfu,below,0.4,0.17,R,R,0.17,0.4
25,ie1m2yfu,below,0.4,0.18,R,L,0.4,0.18
26,ie1m2yfu,below,0.4,0.15,R,R,0.15,0.4
27,ie1m2yfu,below,0.4,0.16,R,L,0.4,0.16
28,ie1m2yfu,below,0.4,0.13,R,L,0.4,0.13
29,ie1m2yfu,below,0.4,0.1,R,L,0.4,0.1
30,ie1m2yfu,below,0.4,0.07,R,R,0.07,0.4
31,ie1m2yfu,below,0.4,0.08,R,R,0.08,0.4
32,ie1m2yfu,below,0.4,0.09,L,L,0.4,0.09
33,ie1m2yfu,below,0.4,0.1,L,L,0.4,0.1
34,ie1m2yfu,below,0.4,0.11,L,L,0.4,0.11
35,ie1m2yfu,below,0.4,0.12,R,R,0.12,0.4
36,ie1m2yfu,below,0.4,0.13,R,L,0.4,0.13
37,ie1m2yfu,below,0.4,0.1,L,L,0.4,0.1
38,ie1m2yfu,below,0.4,0.11,L,L,0.4,0.11
39,ie1m2yfu,below,0.4,0.12,L,L,0.4,0.12
40,ie1m2yfu,below,0.4,0.13,L,L,0.4,0.13
41,ie1m2yfu,below,0.4,0.14,L,L,0.4,0.14
42,ie1m2yfu,below,0.4,0.15,L,L,0.4,0.15
43,ie1m2yfu,below,0.4,0.16,L,L,0.4,0.16
44,ie1m2yfu,below,0.4,0.17,L,L,0.4,0.17
45,ie1m2yfu,below,0.4,0.18,R,R,0.18,0.4
46,ie1m2yfu,below,0.4,0.19,R,R,0.19,0.4
47,ie1m2yfu,below,0.4,0.2,L,L,0.4,0.2
48,ie1m2yfu,below,0.4,0.21,L,L,0.4,0.21
49,ie1m2yfu,below,0.4,0.22,R,R,0.22,0.4
50,ie1m2yfu,below,0.4,0.23,L,L,0.4,0.23
1,ie1m2czr,below,0.4,0.3,R,R,0.3,0.4
2,ie1m2czr,below,0.4,0.31,L,L,0.4,0.31
3,ie1m2czr,below,0.4,0.32,R,R,0.32,0.4
4,ie1m2czr,below,0.4,0.33,L,R,0.33,0.4
5,ie1m2czr,below,0.4,0.3,R,L,0.4,0.3
6,ie1m2czr,below,0.4,0.27,L,L,0.4,0.27
7,ie1m2czr,below,0.4,0.28,R,L,0.4,0.28
8,ie1m2czr,below,0.4,0.25,R,R,0.25,0.4
9,ie1m2czr,below,0.4,0.26,R,L,0.4,0.26
10,ie1m2czr,below,0.4,0.23,L,R,0.23,0.4
11,ie1m2czr,below,0.4,0.2,R,R,0.2,0.4
12,ie1m2czr,below,0.4,0.21,R,L,0.4,0.21
13,ie1m2czr,below,0.4,0.18,R,L,0.4,0.18
14,ie1m2czr,below,0.4,0.15,L,R,0.15,0.4
15,ie1m2czr,below,0.4,0.12,L,L,0.4,0.12
16,ie1m2czr,below,0.4,0.13,R,R,0.13,0.4
17,ie1m2czr,below,0.4,0.14,R,L,0.4,0.14
18,ie1m2czr,below,0.4,0.11,R,R,0.11,0.4
19,ie1m2czr,below,0.4,0.12,R,L,0.4,0.12
20,ie1m2czr,below,0.4,0.09,L,L,0.4,0.09
21,ie1m2czr,below,0.4,0.1,R,R,0.1,0.4
22,ie1m2czr,below,0.4,0.11,L,L,0.4,0.11
23,ie1m2czr,below,0.4,0.12,L,L,0.4,0.12
24,ie1m2czr,below,0.4,0.13,R,R,0.13,0.4
25,ie1m2czr,below,0.4,0.14,R,R,0.14,0.4
26,ie1m2czr,below,0.4,0.15,L,L,0.4,0.15
27,ie1m2czr,below,0.4,0.16,R,R,0.16,0.4
28,ie1m2czr,below,0.4,0.17,R,R,0.17,0.4
29,ie1m2czr,below,0.4,0.18,R,L,0.4,0.18
30,ie1m2czr,below,0.4,0.15,R,L,0.4,0.15
31,ie1m2czr,below,0.4,0.12,L,R,0.12,0.4
32,ie1m2czr,below,0.4,0.09,L,L,0.4,0.09
33,ie1m2czr,below,0.4,0.1,R,R,0.1,0.4
34,ie1m2czr,below,0.4,0.11,L,L,0.4,0.11
35,ie1m2czr,below,0.4,0.12,R,R,0.12,0.4
36,ie1m2czr,below,0.4,0.13,L,R,0.13,0.4
37,ie1m2czr,below,0.4,0.1,R,R,0.1,0.4
